Ack,App_Name,At_Home,Current_Activity,Responsiveness,Goal_Alignment,Intervention_Type,Sleepiness,Prolific_ID,Valence,Satisfaction,Agency,Multitasking,Social_Situation,Stress,Timestamp,Usefulness,Gender,Age,Hour,Weekday,Reactance,Impulsivity,Anxiety,Self-Control,FoMo
True,,True,-2,1,2,SpotOverlay,2,62fd14d7b1e0729dc8aadb79,2,4,3,Yes,alone,6,2025-02-23 21:50:49,5,Male,33.0,21,False,3.8,2.53,2.4,2.15,3.0
True,,True,-2,1,2,Vibration,5,62fd14d7b1e0729dc8aadb79,2,3,5,No,alone,6,2025-02-22 01:49:13,3,Male,33.0,1,False,3.8,2.53,2.4,2.15,3.0
True,YouTube,True,-3,1071,5,Vibration,5,62fd14d7b1e0729dc8aadb79,3,3,3,No,alone,5,2025-02-23 23:52:24,4,Male,33.0,23,False,3.8,2.53,2.4,2.15,3.0
True,,True,-2,0,2,Vibration,5,62fd14d7b1e0729dc8aadb79,2,4,3,Yes,alone,3,2025-02-24 00:12:12,3,Male,33.0,0,True,3.6,2.53,2.4,2.15,3.0
True,,True,1,1,5,Pop-Up,3,62fd14d7b1e0729dc8aadb79,3,5,5,Yes,alone,3,2025-02-24 17:21:09,3,Male,33.0,17,True,3.0,2.53,2.4,2.15,3.0
True,,True,2,3,3,SpotOverlay,2,62fd14d7b1e0729dc8aadb79,3,5,3,Yes,alone,2,2025-02-24 18:45:54,4,Male,33.0,18,True,3.6,2.53,2.4,2.15,3.0
True,YouTube,True,1,36,5,Pop-Up,2,62fd14d7b1e0729dc8aadb79,3,5,5,Yes,alone,5,2025-02-24 17:00:59,5,Male,33.0,17,True,2.8,2.53,2.4,2.15,3.0
True,YouTube,True,-1,177,2,Vibration,2,62fd14d7b1e0729dc8aadb79,2,5,2,Yes,alone,6,2025-02-24 12:18:57,4,Male,33.0,12,True,3.2,2.53,2.4,2.15,3.0
True,YouTube,True,-2,3755,4,Vibration,6,62fd14d7b1e0729dc8aadb79,2,5,3,No,alone,5,2025-02-25 00:32:47,3,Male,33.0,0,True,3.6,2.53,2.4,2.15,3.0
True,,True,-1,8,2,Pop-Up,4,62fd14d7b1e0729dc8aadb79,3,2,3,No,alone,4,2025-02-24 07:48:08,5,Male,33.0,7,True,3.0,2.53,2.4,2.15,3.0
True,,True,-3,11,3,SpotOverlay,3,62fd14d7b1e0729dc8aadb79,3,5,4,No,alone,4,2025-02-24 10:07:05,5,Male,33.0,10,True,3.4,2.53,2.4,2.15,3.0
True,,True,-2,0,1,Pop-Up,4,62fd14d7b1e0729dc8aadb79,3,4,4,No,alone,4,2025-02-23 08:27:01,2,Male,33.0,8,False,4.0,2.53,2.4,2.15,3.0
True,,True,-2,133,4,Vibration,6,62fd14d7b1e0729dc8aadb79,3,5,3,No,alone,5,2025-02-24 22:53:31,4,Male,33.0,22,True,2.8,2.53,2.4,2.15,3.0
True,Facebook,True,0,256,6,Pop-Up,1,632b947efa9da6a9bde31f94,5,6,1,Yes,alone,0,2025-02-26 21:05:31,5,Male,46.0,21,True,3.2,1.47,1.2,4.0,2.2
True,,False,3,33,6,SpotOverlay,8,63d1957ba19644f6c749c001,4,4,2,Yes,friends,2,2025-03-15 20:55:43,5,Female,49.0,20,False,3.0,2.53,0.2,2.08,3.0
True,,False,1,29,4,Pop-Up,5,63d1957ba19644f6c749c001,3,7,4,Yes,friends,2,2025-03-18 08:12:19,5,Female,49.0,8,True,2.2,2.53,0.2,2.08,3.0
True,,False,2,25,4,Vibration,3,63d1957ba19644f6c749c001,3,5,4,Yes,friends,4,2025-03-13 18:09:13,4,Female,49.0,18,True,3.8,2.53,0.2,2.08,3.0
True,,False,0,15,6,Pop-Up,5,63d1957ba19644f6c749c001,4,6,5,Yes,alone,3,2025-03-15 12:51:28,6,Female,49.0,12,False,2.4,2.53,0.2,2.08,3.0
True,,False,2,8,1,SpotOverlay,4,63d1957ba19644f6c749c001,3,2,1,Yes,alone,5,2025-03-18 09:34:37,2,Female,49.0,9,True,4.0,2.53,0.2,2.08,3.0
True,,False,2,18,3,Pop-Up,1,63d1957ba19644f6c749c001,2,4,1,Yes,friends,7,2025-03-14 13:48:37,2,Female,49.0,13,True,3.6,2.53,0.2,2.08,3.0
True,,False,1,3,1,Vibration,5,63d1957ba19644f6c749c001,2,3,1,Yes,alone,4,2025-03-18 06:50:34,3,Female,49.0,6,True,3.2,2.53,0.2,2.08,3.0
True,,True,-1,57,6,Vibration,6,63d1957ba19644f6c749c001,4,4,2,Yes,alone,2,2025-03-14 10:24:42,7,Female,49.0,10,True,3.4,2.53,0.2,2.08,3.0
True,,True,-1,2,6,SpotOverlay,6,63d1957ba19644f6c749c001,4,4,2,Yes,alone,1,2025-03-17 20:57:41,7,Female,49.0,20,True,3.0,2.53,0.2,2.08,3.0
True,,True,1,109,7,SpotOverlay,6,63d1957ba19644f6c749c001,5,7,3,Yes,alone,1,2025-03-20 12:00:00,7,Female,49.0,12,True,2.2,2.53,0.2,2.08,3.0
True,Facebook,False,3,134,4,SpotOverlay,1,63d7d315ebf6c98c92c2a7a1,5,3,3,Yes,friends,1,2025-04-03 18:25:51,5,Male,39.0,18,True,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,-1,10,6,Pop-Up,6,63d7d315ebf6c98c92c2a7a1,4,6,6,No,friends,3,2025-04-02 01:54:43,6,Male,39.0,1,True,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,1,131,5,SpotOverlay,9,63d7d315ebf6c98c92c2a7a1,3,2,2,No,alone,5,2025-04-06 02:59:58,7,Male,39.0,2,False,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,2,5,3,Pop-Up,9,63d7d315ebf6c98c92c2a7a1,2,2,3,No,alone,2,2025-04-03 03:24:59,5,Male,39.0,3,True,3.2,2.2,1.6,2.62,3.2
True,Facebook,True,-1,71,6,SpotOverlay,8,63d7d315ebf6c98c92c2a7a1,4,6,3,No,alone,3,2025-04-04 03:09:17,7,Male,39.0,3,True,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,3,39,5,Pop-Up,9,63d7d315ebf6c98c92c2a7a1,4,2,1,No,alone,1,2025-04-07 02:20:59,7,Male,39.0,2,True,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,1,102,5,SpotOverlay,9,63d7d315ebf6c98c92c2a7a1,3,2,2,No,alone,1,2025-04-05 04:10:56,6,Male,39.0,4,False,2.0,2.2,1.6,2.62,3.2
True,Facebook,True,1,121,6,SpotOverlay,9,63d7d315ebf6c98c92c2a7a1,4,2,1,No,alone,3,2025-04-04 03:28:40,7,Male,39.0,3,True,3.2,2.2,1.6,2.62,3.2
True,Facebook,False,2,219,6,Vibration,3,63d7d315ebf6c98c92c2a7a1,4,2,1,No,friends,4,2025-04-06 11:18:25,7,Male,39.0,11,False,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,1,7,6,Pop-Up,8,63d7d315ebf6c98c92c2a7a1,3,2,1,No,alone,2,2025-04-05 03:35:01,6,Male,39.0,3,False,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,2,50,6,SpotOverlay,7,63d7d315ebf6c98c92c2a7a1,4,3,2,No,alone,4,2025-04-07 01:34:51,6,Male,39.0,1,True,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,-2,122,6,SpotOverlay,2,63d7d315ebf6c98c92c2a7a1,3,3,6,No,alone,4,2025-04-02 23:29:02,7,Male,39.0,23,True,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,1,0,5,Pop-Up,7,63d7d315ebf6c98c92c2a7a1,3,3,3,No,alone,3,2025-04-06 02:23:20,5,Male,39.0,2,False,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,-1,33,6,Vibration,9,63d7d315ebf6c98c92c2a7a1,3,3,3,No,alone,2,2025-04-05 03:52:03,7,Male,39.0,3,False,2.0,2.2,1.6,2.62,3.2
True,Facebook,True,2,149,4,SpotOverlay,9,63d7d315ebf6c98c92c2a7a1,2,3,3,No,friends,2,2025-04-02 02:48:23,6,Male,39.0,2,True,3.0,2.2,1.6,2.62,3.2
True,Facebook,True,1,138,3,SpotOverlay,9,63d7d315ebf6c98c92c2a7a1,3,2,2,No,alone,3,2025-04-04 03:55:14,6,Male,39.0,3,True,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,0,144,4,SpotOverlay,7,63d7d315ebf6c98c92c2a7a1,3,2,2,No,alone,1,2025-04-05 03:17:52,3,Male,39.0,3,False,3.2,2.2,1.6,2.62,3.2
True,Facebook,True,1,97,5,SpotOverlay,8,63d7d315ebf6c98c92c2a7a1,4,2,2,No,alone,4,2025-04-06 02:41:23,7,Male,39.0,2,False,2.8,2.2,1.6,2.62,3.2
True,Facebook,True,-1,105,5,SpotOverlay,7,63d7d315ebf6c98c92c2a7a1,3,3,3,No,alone,2,2025-04-03 02:51:33,4,Male,39.0,2,True,3.2,2.2,1.6,2.62,3.2
True,Facebook,True,1,7,6,Pop-Up,8,63d7d315ebf6c98c92c2a7a1,4,6,6,No,friends,2,2025-04-02 02:13:24,6,Male,39.0,2,True,3.0,2.2,1.6,2.62,3.2
True,TikTok,True,-2,33,2,Vibration,1,6400d8e645e80091a53f9b21,2,2,2,No,alone,1,2025-03-14 22:46:42,6,Male,26.0,22,True,4.6,1.73,1.0,3.77,3.8
True,TikTok,True,-2,20,6,Vibration,6,6400d8e645e80091a53f9b21,4,6,5,No,alone,0,2025-03-14 01:16:12,6,Male,26.0,1,True,4.4,1.73,1.0,3.77,3.8
True,,True,-3,564,2,SpotOverlay,2,6416533bd4ee6639c3df6040,5,1,7,Yes,friends,0,2025-03-16 19:14:31,2,Male,20.0,19,False,5.0,2.27,0.0,2.15,3.4
True,YouTube,False,-1,0,5,Pop-Up,3,6416533bd4ee6639c3df6040,3,2,6,Yes,friends,3,2025-03-10 13:54:53,1,Male,20.0,13,True,4.0,2.27,0.0,2.15,3.4
True,,True,-3,0,5,Vibration,2,6416533bd4ee6639c3df6040,3,2,1,Yes,alone,1,2025-03-10 09:53:18,2,Male,20.0,9,True,4.0,2.27,0.0,2.15,3.4
True,YouTube,True,-3,0,2,SpotOverlay,1,6416533bd4ee6639c3df6040,4,1,7,Yes,alone,0,2025-03-15 14:16:33,1,Male,20.0,14,False,5.0,2.27,0.0,2.15,3.4
True,YouTube,True,-3,3,3,Pop-Up,4,6416533bd4ee6639c3df6040,4,3,5,Yes,alone,1,2025-03-10 09:19:54,3,Male,20.0,9,True,4.0,2.27,0.0,2.15,3.4
True,,False,-2,0,5,Pop-Up,1,6416533bd4ee6639c3df6040,5,2,6,Yes,friends,1,2025-03-13 21:19:48,5,Male,20.0,21,True,4.2,2.27,0.0,2.15,3.4
True,,True,-2,24,2,SpotOverlay,3,6416533bd4ee6639c3df6040,4,4,7,No,friends,3,2025-03-15 10:02:09,1,Male,20.0,10,False,4.2,2.27,0.0,2.15,3.4
True,YouTube,True,-3,11,2,Pop-Up,2,6416533bd4ee6639c3df6040,4,2,6,Yes,alone,0,2025-03-10 09:36:09,1,Male,20.0,9,True,4.4,2.27,0.0,2.15,3.4
True,Facebook,True,-3,86,2,SpotOverlay,3,643918b7df602a9f3f3f66d7,3,1,3,No,alone,5,2025-02-22 10:56:54,2,Male,54.0,10,False,3.8,2.4,0.6,3.54,3.0
True,Facebook,True,-3,22,3,Pop-Up,4,643918b7df602a9f3f3f66d7,3,3,3,No,friends,3,2025-02-22 09:33:20,2,Male,54.0,9,False,4.6,2.4,0.6,3.54,3.0
True,Facebook,True,-3,88,3,Pop-Up,3,643918b7df602a9f3f3f66d7,4,3,4,No,alone,1,2025-02-23 20:21:24,2,Male,54.0,20,False,4.8,2.4,0.6,3.54,3.0
True,TikTok,True,-3,36,2,Vibration,5,648746670a6ffb0022fdb933,3,2,6,Yes,alone,1,2025-03-31 03:04:39,2,Male,51.0,3,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,10,2,Pop-Up,4,648746670a6ffb0022fdb933,3,2,6,Yes,alone,3,2025-03-30 22:40:00,2,Male,51.0,22,False,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,28,2,Vibration,4,648746670a6ffb0022fdb933,3,2,6,Yes,alone,3,2025-03-30 21:33:38,3,Male,51.0,21,False,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,0,2,Pop-Up,3,648746670a6ffb0022fdb933,4,2,6,Yes,alone,2,2025-04-01 22:51:09,2,Male,51.0,22,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,26,2,SpotOverlay,2,648746670a6ffb0022fdb933,3,2,6,Yes,alone,2,2025-04-01 22:01:16,2,Male,51.0,22,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,36,3,Vibration,4,648746670a6ffb0022fdb933,3,2,6,Yes,alone,1,2025-03-31 02:18:26,2,Male,51.0,2,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,17,2,Vibration,2,648746670a6ffb0022fdb933,4,2,6,Yes,alone,2,2025-04-03 23:56:00,2,Male,51.0,23,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,17,2,Vibration,2,648746670a6ffb0022fdb933,4,2,6,Yes,alone,1,2025-04-04 19:54:48,2,Male,51.0,19,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,74,2,SpotOverlay,2,648746670a6ffb0022fdb933,4,2,6,Yes,alone,1,2025-04-02 22:45:01,2,Male,51.0,22,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,9,2,Vibration,2,648746670a6ffb0022fdb933,4,2,6,Yes,alone,2,2025-04-03 22:50:04,2,Male,51.0,22,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,37,2,Vibration,2,648746670a6ffb0022fdb933,4,2,6,Yes,alone,2,2025-04-03 23:40:22,2,Male,51.0,23,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-1,35,2,Vibration,2,648746670a6ffb0022fdb933,4,2,6,Yes,alone,1,2025-04-01 15:29:42,2,Male,51.0,15,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-3,30,2,SpotOverlay,1,648746670a6ffb0022fdb933,4,2,6,Yes,alone,1,2025-04-04 14:49:05,2,Male,51.0,14,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-3,46,2,SpotOverlay,1,648746670a6ffb0022fdb933,4,2,6,Yes,alone,1,2025-04-05 12:37:56,2,Male,51.0,12,False,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,15,2,Vibration,3,648746670a6ffb0022fdb933,3,2,6,Yes,alone,2,2025-04-02 02:08:31,2,Male,51.0,2,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,128,2,SpotOverlay,3,648746670a6ffb0022fdb933,4,2,5,No,alone,2,2025-03-30 15:10:40,2,Male,51.0,15,False,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-3,12,2,Vibration,1,648746670a6ffb0022fdb933,4,2,6,Yes,alone,1,2025-04-04 15:08:54,2,Male,51.0,15,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,72,2,SpotOverlay,2,648746670a6ffb0022fdb933,4,2,6,Yes,alone,1,2025-04-04 19:27:59,2,Male,51.0,19,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,3,2,SpotOverlay,2,648746670a6ffb0022fdb933,4,2,6,Yes,alone,1,2025-04-02 23:07:50,2,Male,51.0,23,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-3,6,2,Vibration,5,648746670a6ffb0022fdb933,3,2,6,Yes,alone,1,2025-03-31 03:20:23,2,Male,51.0,3,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,3,2,Pop-Up,2,648746670a6ffb0022fdb933,4,2,6,Yes,alone,1,2025-04-04 20:20:22,2,Male,51.0,20,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,30,2,SpotOverlay,2,648746670a6ffb0022fdb933,3,2,6,Yes,alone,2,2025-04-02 01:14:17,2,Male,51.0,1,True,4.0,2.33,0.8,2.23,3.6
True,TikTok,True,-2,92,2,SpotOverlay,3,648746670a6ffb0022fdb933,3,2,6,Yes,alone,3,2025-03-30 22:57:08,2,Male,51.0,22,False,4.0,2.33,0.8,2.23,3.6
True,YouTube,True,-3,24,2,Vibration,7,652ebf9490189b8b57f1ce35,3,1,1,No,alone,0,2025-02-24 20:59:24,6,Male,31.0,20,True,4.6,1.8,2.0,3.54,3.6
True,,True,-3,1,1,SpotOverlay,6,652ebf9490189b8b57f1ce35,3,1,1,Yes,alone,0,2025-03-02 08:29:44,1,Male,31.0,8,False,4.6,1.8,2.0,3.54,3.6
True,,True,1,3,1,Vibration,1,652ebf9490189b8b57f1ce35,3,1,2,Yes,alone,4,2025-02-27 14:37:51,1,Male,31.0,14,True,4.4,1.8,2.0,3.54,3.6
True,,True,-3,6,4,Pop-Up,7,652ebf9490189b8b57f1ce35,3,3,4,Yes,alone,0,2025-02-24 20:41:52,5,Male,31.0,20,True,3.8,1.8,2.0,3.54,3.6
True,,True,-3,3,1,Pop-Up,1,652ebf9490189b8b57f1ce35,3,1,4,Yes,alone,0,2025-02-25 12:59:41,1,Male,31.0,12,True,3.8,1.8,2.0,3.54,3.6
True,,True,-3,0,4,Vibration,7,652ebf9490189b8b57f1ce35,5,5,4,Yes,alone,0,2025-02-27 12:43:16,1,Male,31.0,12,True,3.0,1.8,2.0,3.54,3.6
True,,True,-3,1,4,Pop-Up,1,652ebf9490189b8b57f1ce35,5,2,2,Yes,alone,0,2025-02-25 15:12:58,1,Male,31.0,15,True,4.2,1.8,2.0,3.54,3.6
True,YouTube,True,-2,120,1,Pop-Up,4,652ebf9490189b8b57f1ce35,3,1,5,No,alone,3,2025-02-27 17:48:01,1,Male,31.0,17,True,4.2,1.8,2.0,3.54,3.6
True,,True,-3,1,7,Vibration,1,652ebf9490189b8b57f1ce35,5,4,4,Yes,alone,0,2025-02-25 10:23:27,1,Male,31.0,10,True,4.4,1.8,2.0,3.54,3.6
True,,True,-2,1238,4,Pop-Up,6,654e37fa26d78df94fd43c1a,4,4,5,No,alone,3,2025-03-21 08:59:15,4,Male,45.0,8,True,3.8,3.07,2.2,2.08,4.0
True,Facebook,True,0,33,5,SpotOverlay,4,654e37fa26d78df94fd43c1a,4,4,6,No,alone,4,2025-03-20 00:21:32,4,Male,45.0,0,True,4.2,3.07,2.2,2.08,4.0
True,,False,1,4,5,Pop-Up,7,654f89d4924d0d5a050f375d,2,4,4,No,friends,6,2025-03-17 16:25:24,5,Male,44.0,16,True,3.2,2.93,1.8,2.46,3.2
True,,True,-1,133,3,SpotOverlay,5,654f89d4924d0d5a050f375d,2,3,3,No,friends,5,2025-03-15 09:26:37,3,Male,44.0,9,False,4.0,2.93,1.8,2.46,3.2
True,,False,1,28,5,Vibration,7,654f89d4924d0d5a050f375d,3,5,3,No,alone,4,2025-03-17 09:07:57,5,Male,44.0,9,True,3.0,2.93,1.8,2.46,3.2
True,Facebook,True,0,65,5,SpotOverlay,7,654f89d4924d0d5a050f375d,4,5,5,Yes,friends,5,2025-03-12 19:19:34,5,Male,44.0,19,True,3.0,2.93,1.8,2.46,3.2
True,,True,0,0,2,SpotOverlay,5,654f89d4924d0d5a050f375d,2,3,3,Yes,friends,5,2025-03-16 14:27:23,2,Male,44.0,14,False,4.2,2.93,1.8,2.46,3.2
True,,True,-2,0,3,SpotOverlay,6,654f89d4924d0d5a050f375d,2,3,3,No,friends,6,2025-03-13 13:43:25,5,Male,44.0,13,True,4.0,2.93,1.8,2.46,3.2
True,,False,1,9,5,Pop-Up,4,654f89d4924d0d5a050f375d,4,5,5,No,friends,4,2025-03-17 10:11:23,5,Male,44.0,10,True,2.4,2.93,1.8,2.46,3.2
True,,True,-2,4,3,SpotOverlay,7,654f89d4924d0d5a050f375d,2,4,4,No,friends,5,2025-03-17 19:54:41,3,Male,44.0,19,True,3.4,2.93,1.8,2.46,3.2
True,Facebook,False,1,0,6,Pop-Up,4,654f89d4924d0d5a050f375d,4,6,6,Yes,friends,7,2025-03-17 11:15:11,6,Male,44.0,11,True,2.2,2.93,1.8,2.46,3.2
True,,True,-3,4,3,SpotOverlay,7,654f89d4924d0d5a050f375d,2,4,4,Yes,friends,5,2025-03-17 19:54:41,3,Male,44.0,19,True,3.8,2.93,1.8,2.46,3.2
True,,True,-2,0,4,Pop-Up,6,654f89d4924d0d5a050f375d,2,5,4,Yes,alone,5,2025-03-14 13:57:50,5,Male,44.0,13,True,3.0,2.93,1.8,2.46,3.2
True,,True,1,0,5,Vibration,4,654f89d4924d0d5a050f375d,3,4,5,Yes,friends,4,2025-03-16 10:04:57,4,Male,44.0,10,False,3.8,2.93,1.8,2.46,3.2
True,,False,2,15,5,Vibration,6,654f89d4924d0d5a050f375d,3,6,6,Yes,friends,6,2025-03-18 15:51:07,5,Male,44.0,15,True,2.2,2.93,1.8,2.46,3.2
True,,True,-3,14,2,Vibration,6,654f89d4924d0d5a050f375d,2,2,2,Yes,friends,5,2025-03-14 21:23:58,4,Male,44.0,21,True,3.4,2.93,1.8,2.46,3.2
True,,True,-3,6,5,Pop-Up,5,654f89d4924d0d5a050f375d,4,5,5,Yes,friends,5,2025-03-15 10:58:17,5,Male,44.0,10,False,3.0,2.93,1.8,2.46,3.2
True,,True,-1,1,5,Vibration,7,654f89d4924d0d5a050f375d,2,2,3,Yes,alone,6,2025-03-13 14:34:54,3,Male,44.0,14,True,4.0,2.93,1.8,2.46,3.2
True,Instagram,True,-1,93,4,SpotOverlay,5,654f89d4924d0d5a050f375d,2,3,3,No,friends,5,2025-03-15 09:02:05,3,Male,44.0,9,False,4.0,2.93,1.8,2.46,3.2
True,Facebook,True,0,47,4,Vibration,5,654f89d4924d0d5a050f375d,3,2,3,No,friends,3,2025-03-16 09:20:47,3,Male,44.0,9,False,4.4,2.93,1.8,2.46,3.2
True,,True,-1,1,4,Vibration,7,654f89d4924d0d5a050f375d,2,3,3,No,alone,7,2025-03-13 08:17:14,4,Male,44.0,8,True,4.0,2.93,1.8,2.46,3.2
True,,False,1,22,6,SpotOverlay,5,654f89d4924d0d5a050f375d,4,6,5,Yes,friends,7,2025-03-18 14:21:49,6,Male,44.0,14,True,2.4,2.93,1.8,2.46,3.2
True,,True,-1,23,3,Vibration,7,654f89d4924d0d5a050f375d,2,4,4,Yes,friends,6,2025-03-12 10:29:49,4,Male,44.0,10,True,3.6,2.93,1.8,2.46,3.2
True,TikTok,True,-1,53,2,Vibration,9,655f8d942652c2e7defdb816,2,2,2,No,alone,1,2025-04-05 01:39:08,2,Female,28.0,1,False,5.0,2.73,2.0,2.15,4.8
True,TikTok,True,0,28,7,Vibration,4,655f8d942652c2e7defdb816,3,7,7,No,alone,5,2025-04-04 09:54:24,7,Female,28.0,9,True,5.0,2.73,2.0,2.15,4.8
True,,True,0,756,4,SpotOverlay,5,655f8d942652c2e7defdb816,3,4,4,Yes,friends,5,2025-03-30 10:26:07,4,Female,28.0,10,False,4.0,2.73,2.0,2.15,4.8
True,TikTok,True,0,226,1,Vibration,1,655f8d942652c2e7defdb816,2,1,7,No,alone,3,2025-04-01 14:36:21,1,Female,28.0,14,True,5.0,2.73,2.0,2.15,4.8
True,TikTok,True,0,25,6,Pop-Up,2,655f8d942652c2e7defdb816,3,7,7,No,alone,1,2025-04-01 15:10:42,7,Female,28.0,15,True,5.0,2.73,2.0,2.15,4.8
True,TikTok,True,0,161,4,Pop-Up,2,655f8d942652c2e7defdb816,2,4,7,Yes,friends,7,2025-03-29 20:04:06,4,Female,28.0,20,False,4.0,2.73,2.0,2.15,4.8
True,,True,0,36,3,SpotOverlay,2,655f8d942652c2e7defdb816,3,2,2,Yes,friends,1,2025-03-30 11:58:23,3,Female,28.0,11,False,4.0,2.73,2.0,2.15,4.8
True,,False,3,222,4,SpotOverlay,1,655f8d942652c2e7defdb816,3,4,4,Yes,friends,2,2025-04-02 15:39:19,3,Female,28.0,15,True,5.0,2.73,2.0,2.15,4.8
True,,True,-1,57,3,Vibration,6,655f8d942652c2e7defdb816,2,2,3,Yes,friends,7,2025-03-29 21:49:46,3,Female,28.0,21,False,4.0,2.73,2.0,2.15,4.8
True,TikTok,True,0,54,7,SpotOverlay,8,655f8d942652c2e7defdb816,3,7,7,No,alone,1,2025-04-02 08:58:31,7,Female,28.0,8,True,5.0,2.73,2.0,2.15,4.8
True,TikTok,False,2,15,4,Vibration,4,655f8d942652c2e7defdb816,3,1,3,Yes,friends,4,2025-04-05 13:11:31,1,Female,28.0,13,False,5.0,2.73,2.0,2.15,4.8
True,TikTok,True,0,851,6,Pop-Up,9,655f8d942652c2e7defdb816,3,6,6,No,alone,2,2025-03-30 05:01:32,6,Female,28.0,5,False,4.0,2.73,2.0,2.15,4.8
True,,False,0,13,2,Vibration,5,655f8d942652c2e7defdb816,3,1,2,Yes,friends,7,2025-04-03 11:44:53,1,Female,28.0,11,True,5.0,2.73,2.0,2.15,4.8
True,,True,0,12,3,Vibration,1,655f8d942652c2e7defdb816,3,2,3,Yes,friends,5,2025-03-30 20:32:47,3,Female,28.0,20,False,4.0,2.73,2.0,2.15,4.8
True,TikTok,True,0,513,4,Vibration,1,655f8d942652c2e7defdb816,3,1,4,Yes,alone,0,2025-04-01 15:36:58,4,Female,28.0,15,True,5.0,2.73,2.0,2.15,4.8
True,TikTok,False,3,122,1,SpotOverlay,4,655f8d942652c2e7defdb816,3,1,1,Yes,alone,4,2025-04-04 11:42:16,1,Female,28.0,11,True,5.0,2.73,2.0,2.15,4.8
True,TikTok,True,-3,158,1,SpotOverlay,9,655f8d942652c2e7defdb816,3,1,1,No,alone,3,2025-04-05 01:22:41,1,Female,28.0,1,False,5.0,2.73,2.0,2.15,4.8
True,,False,0,724,4,SpotOverlay,1,655f8d942652c2e7defdb816,3,4,4,Yes,friends,2,2025-04-02 14:52:05,4,Female,28.0,14,True,5.0,2.73,2.0,2.15,4.8
True,TikTok,True,0,154,3,Vibration,9,655f8d942652c2e7defdb816,2,3,2,No,alone,4,2025-03-30 05:25:10,3,Female,28.0,5,False,4.0,2.73,2.0,2.15,4.8
True,,True,-2,41,5,Pop-Up,7,655f8d942652c2e7defdb816,3,7,7,Yes,friends,1,2025-04-03 23:56:41,7,Female,28.0,23,True,5.0,2.73,2.0,2.15,4.8
True,TikTok,True,-1,168,1,SpotOverlay,9,655f8d942652c2e7defdb816,1,1,1,No,alone,5,2025-04-05 01:57:28,1,Female,28.0,1,False,5.0,2.73,2.0,2.15,4.8
True,TikTok,False,0,29,1,SpotOverlay,2,655f8d942652c2e7defdb816,2,1,1,Yes,friends,5,2025-04-05 11:49:40,1,Female,28.0,11,False,5.0,2.73,2.0,2.15,4.8
True,YouTube,True,-2,17,4,Pop-Up,5,65bfb574e58552a0a8fc639d,3,5,5,No,alone,4,2025-03-01 22:34:18,4,Female,60.0,22,False,3.0,1.4,0.8,4.31,1.0
True,YouTube,True,-3,0,4,SpotOverlay,5,65bfb574e58552a0a8fc639d,3,4,4,No,alone,2,2025-02-28 00:35:17,4,Female,60.0,0,True,3.0,1.4,0.8,4.31,1.0
True,YouTube,True,-3,519,4,Pop-Up,5,65bfb574e58552a0a8fc639d,3,4,4,No,alone,2,2025-02-28 01:12:08,4,Female,60.0,1,True,3.0,1.4,0.8,4.31,1.0
True,YouTube,True,-2,0,4,Vibration,3,65bfb574e58552a0a8fc639d,4,5,5,Yes,alone,4,2025-02-28 16:51:31,4,Female,60.0,16,True,3.0,1.4,0.8,4.31,1.0
True,YouTube,True,-2,0,4,Pop-Up,4,65bfb574e58552a0a8fc639d,3,4,5,No,alone,4,2025-02-27 23:40:10,4,Female,60.0,23,True,3.0,1.4,0.8,4.31,1.0
